,date,channel,spend
4293,3/5/21,google_branded_search,457
4294,3/5/21,google_nonbranded_search,14665.70476
4295,3/5/21,pinterest,27137.62822
4296,3/5/21,twitter,7209.833349
4297,3/5/21,tiktok,3350.571984
4298,3/5/21,linear_tv,17682.92994
4299,3/5/21,online_display,1710.853009
4300,3/5/21,online_video,0
4301,3/6/21,facebook_prospecting,26807.54389
4302,3/6/21,facebook_retargeting,9331.957935
4303,3/6/21,google_branded_search,528
4304,3/6/21,google_nonbranded_search,15004.49541
4305,3/6/21,pinterest,23879.12014
4306,3/6/21,twitter,7296.901115
4307,3/6/21,tiktok,3245.705626
4308,3/6/21,linear_tv,14158.13764
4309,3/6/21,online_display,1607.823791
4310,3/6/21,online_video,0
4311,3/7/21,facebook_prospecting,24656.78873
4312,3/7/21,facebook_retargeting,9689.488629
4313,3/7/21,google_branded_search,578
4314,3/7/21,google_nonbranded_search,15133.31222
4315,3/7/21,pinterest,29798.19658
4316,3/7/21,twitter,7224.920606
4317,3/7/21,tiktok,3095.033566
4318,3/7/21,linear_tv,17639.98457
4319,3/7/21,online_display,1443.182918
4320,3/7/21,online_video,0
4321,3/8/21,facebook_prospecting,25882.53399
4322,3/8/21,facebook_retargeting,10107.50682
4323,3/8/21,google_branded_search,506
4324,3/8/21,google_nonbranded_search,14784.71591
4325,3/8/21,pinterest,28324.40734
4326,3/8/21,twitter,5772.312248
4327,3/8/21,tiktok,3232.605539
4328,3/8/21,linear_tv,17350.85383
4329,3/8/21,online_display,1624.142468
4330,3/8/21,online_video,0
4331,3/9/21,facebook_prospecting,26794.67733
4332,3/9/21,facebook_retargeting,9801.493855
4333,3/9/21,google_branded_search,511
4334,3/9/21,google_nonbranded_search,13680.9266
4335,3/9/21,pinterest,29844.13736
4336,3/9/21,twitter,6368.796317
4337,3/9/21,tiktok,3082.36285
4338,3/9/21,linear_tv,13671.17491
4339,3/9/21,online_display,1645.142851
4340,3/9/21,online_video,0
4341,3/10/21,facebook_prospecting,27403.14472
4342,3/10/21,facebook_retargeting,8868.185406
4343,3/10/21,google_branded_search,542
4344,3/10/21,google_nonbranded_search,13617.85004
4345,3/10/21,pinterest,27214.94264
4346,3/10/21,twitter,6918.835175
4347,3/10/21,tiktok,3042.41186
4348,3/10/21,linear_tv,16706.19899
4349,3/10/21,online_display,1482.597465
4350,3/10/21,online_video,0
4351,3/11/21,facebook_prospecting,26509.43953
4352,3/11/21,facebook_retargeting,10412.40718
4353,3/11/21,google_branded_search,484
4354,3/11/21,google_nonbranded_search,12304.43669
4355,3/11/21,pinterest,29670.25547
4356,3/11/21,twitter,6028.344449
4357,3/11/21,tiktok,2911.930103
4358,3/11/21,linear_tv,13853.47709
4359,3/11/21,online_display,1732.885792
4360,3/11/21,online_video,0
4361,3/12/21,facebook_prospecting,26174.76964
4362,3/12/21,facebook_retargeting,9089.92016
4363,3/12/21,google_branded_search,575
4364,3/12/21,google_nonbranded_search,13429.64495
4365,3/12/21,pinterest,29359.95745
4366,3/12/21,twitter,6930.873475
4367,3/12/21,tiktok,2915.243896
4368,3/12/21,linear_tv,13558.46452
4369,3/12/21,online_display,1717.651748
4370,3/12/21,online_video,0
4371,3/13/21,facebook_prospecting,23859.10045
4372,3/13/21,facebook_retargeting,8913.71096
4373,3/13/21,google_branded_search,437
4374,3/13/21,google_nonbranded_search,13744.45664
4375,3/13/21,pinterest,23156.01206
4376,3/13/21,twitter,6957.41359
4377,3/13/21,tiktok,3107.349215
4378,3/13/21,linear_tv,14354.14009
4379,3/13/21,online_display,1354.893205
4380,3/13/21,online_video,0
4381,3/14/21,facebook_prospecting,23397.6219
4382,3/14/21,facebook_retargeting,8495.330891
4383,3/14/21,google_branded_search,575
4384,3/14/21,google_nonbranded_search,12811.20744
4385,3/14/21,pinterest,28341.42383
4386,3/14/21,twitter,5482.46235
4387,3/14/21,tiktok,2778.474032
4388,3/14/21,linear_tv,17089.30135
4389,3/14/21,online_display,1325.859323
4390,3/14/21,online_video,0
4391,3/15/21,facebook_prospecting,27915.80636
4392,3/15/21,facebook_retargeting,10779.57719
4393,3/15/21,google_branded_search,528
4394,3/15/21,google_nonbranded_search,12578.11051
4395,3/15/21,pinterest,23806.33845
4396,3/15/21,twitter,6982.691713
4397,3/15/21,tiktok,2752.397889
4398,3/15/21,linear_tv,13998.45198
4399,3/15/21,online_display,1397.833478
4400,3/15/21,online_video,0
4401,3/16/21,facebook_prospecting,24135.65185
4402,3/16/21,facebook_retargeting,10623.08666
4403,3/16/21,google_branded_search,448
4404,3/16/21,google_nonbranded_search,12947.9761
4405,3/16/21,pinterest,27724.72672
4406,3/16/21,twitter,5851.302533
4407,3/16/21,tiktok,2761.675366
4408,3/16/21,linear_tv,13713.10804
4409,3/16/21,online_display,1702.237464
4410,3/16/21,online_video,0
4411,3/17/21,facebook_prospecting,23973.78946
4412,3/17/21,facebook_retargeting,10634.72676
4413,3/17/21,google_branded_search,465
4414,3/17/21,google_nonbranded_search,12832.20635
4415,3/17/21,pinterest,27549.38045
4416,3/17/21,twitter,5908.026528
4417,3/17/21,tiktok,2464.222117
4418,3/17/21,linear_tv,15516.79784
4419,3/17/21,online_display,1703.069424
4420,3/17/21,online_video,0
4421,3/18/21,facebook_prospecting,27144.91703
4422,3/18/21,facebook_retargeting,10588.72419
4423,3/18/21,google_branded_search,541
4424,3/18/21,google_nonbranded_search,14276.12979
4425,3/18/21,pinterest,26123.34763
4426,3/18/21,twitter,6643.742553
4427,3/18/21,tiktok,2638.371978
4428,3/18/21,linear_tv,13468.13763
4429,3/18/21,online_display,1371.163037
4430,3/18/21,online_video,0
4431,3/19/21,facebook_prospecting,26566.15929
4432,3/19/21,facebook_retargeting,8121.55559
4433,3/19/21,google_branded_search,579
4434,3/19/21,google_nonbranded_search,14102.88476
4435,3/19/21,pinterest,23964.80246
4436,3/19/21,twitter,5750.224118
4437,3/19/21,tiktok,3042.162184
4438,3/19/21,linear_tv,15364.79996
4439,3/19/21,online_display,1540.480856
4440,3/19/21,online_video,0
4441,3/20/21,facebook_prospecting,24463.70375
4442,3/20/21,facebook_retargeting,9941.932205
4443,3/20/21,google_branded_search,475
4444,3/20/21,google_nonbranded_search,12337.87124
4445,3/20/21,pinterest,23047.61892
4446,3/20/21,twitter,6047.52364
4447,3/20/21,tiktok,2475.010265
4448,3/20/21,linear_tv,15643.24343
4449,3/20/21,online_display,1599.772136
4450,3/20/21,online_video,0
4451,3/21/21,facebook_prospecting,25748.90573
4452,3/21/21,facebook_retargeting,9332.462825
4453,3/21/21,google_branded_search,423
4454,3/21/21,google_nonbranded_search,11246.38657
4455,3/21/21,pinterest,21884.90392
4456,3/21/21,twitter,6350.768301
4457,3/21/21,tiktok,2518.727603
4458,3/21/21,linear_tv,14937.0925
4459,3/21/21,online_display,1486.222827
4460,3/21/21,online_video,0
4461,3/22/21,facebook_prospecting,22099.38817
4462,3/22/21,facebook_retargeting,10273.11836
4463,3/22/21,google_branded_search,577
4464,3/22/21,google_nonbranded_search,11735.77021
4465,3/22/21,pinterest,23315.73901
4466,3/22/21,twitter,5858.319113
4467,3/22/21,tiktok,2638.871948
4468,3/22/21,linear_tv,14880.14157
4469,3/22/21,online_display,1605.78496
4470,3/22/21,online_video,0
4471,3/23/21,facebook_prospecting,26315.85702
4472,3/23/21,facebook_retargeting,9038.088026
4473,3/23/21,google_branded_search,475
4474,3/23/21,google_nonbranded_search,11649.29749
4475,3/23/21,pinterest,26410.89771
4476,3/23/21,twitter,5579.369247
4477,3/23/21,tiktok,3093.712572
4478,3/23/21,linear_tv,15352.85426
4479,3/23/21,online_display,1426.715121
4480,3/23/21,online_video,0
4481,3/24/21,facebook_prospecting,20245.91518
4482,3/24/21,facebook_retargeting,10137.67972
4483,3/24/21,google_branded_search,412
4484,3/24/21,google_nonbranded_search,13821.27476
4485,3/24/21,pinterest,26597.51064
4486,3/24/21,twitter,6445.033335
4487,3/24/21,tiktok,2679.014786
4488,3/24/21,linear_tv,15162.64048
4489,3/24/21,online_display,1437.132182
4490,3/24/21,online_video,0
4491,3/25/21,facebook_prospecting,19822.37409
4492,3/25/21,facebook_retargeting,9584.266624
4493,3/25/21,google_branded_search,549
4494,3/25/21,google_nonbranded_search,11141.88709
4495,3/25/21,pinterest,26972.3779
4496,3/25/21,twitter,5231.046424
4497,3/25/21,tiktok,2905.01468
4498,3/25/21,linear_tv,13317.83598
4499,3/25/21,online_display,1259.389447
4500,3/25/21,online_video,0
4501,3/26/21,facebook_prospecting,22042.34865
4502,3/26/21,facebook_retargeting,9269.052867
4503,3/26/21,google_branded_search,455
4504,3/26/21,google_nonbranded_search,11071.77021
4505,3/26/21,pinterest,20615.78987
4506,3/26/21,twitter,5570.188663
4507,3/26/21,tiktok,2392.07455
4508,3/26/21,linear_tv,12712.34706
4509,3/26/21,online_display,1271.678413
4510,3/26/21,online_video,0
4511,3/27/21,facebook_prospecting,22081.89338
4512,3/27/21,facebook_retargeting,7610.807304
4513,3/27/21,google_branded_search,549
4514,3/27/21,google_nonbranded_search,10532.17633
4515,3/27/21,pinterest,25241.18451
4516,3/27/21,twitter,5303.718701
4517,3/27/21,tiktok,2791.921323
4518,3/27/21,linear_tv,13603.47521
4519,3/27/21,online_display,1429.326179
4520,3/27/21,online_video,0
4521,3/28/21,facebook_prospecting,24617.53861
4522,3/28/21,facebook_retargeting,9646.633583
4523,3/28/21,google_branded_search,572
4524,3/28/21,google_nonbranded_search,12504.0773
4525,3/28/21,pinterest,20961.19297
4526,3/28/21,twitter,5238.745722
4527,3/28/21,tiktok,2274.568556
4528,3/28/21,linear_tv,14696.7216
4529,3/28/21,online_display,1435.168523
4530,3/28/21,online_video,0
4531,3/29/21,facebook_prospecting,21397.03128
4532,3/29/21,facebook_retargeting,8315.905309
4533,3/29/21,google_branded_search,430
4534,3/29/21,google_nonbranded_search,12928.45097
4535,3/29/21,pinterest,22670.2795
4536,3/29/21,twitter,5201.244536
4537,3/29/21,tiktok,2881.756867
4538,3/29/21,linear_tv,15359.33836
4539,3/29/21,online_display,1209.353991
4540,3/29/21,online_video,0
4541,3/30/21,facebook_prospecting,19673.78042
4542,3/30/21,facebook_retargeting,9008.570226
4543,3/30/21,google_branded_search,435
4544,3/30/21,google_nonbranded_search,11429.28342
4545,3/30/21,pinterest,23426.24264
4546,3/30/21,twitter,5630.054401
4547,3/30/21,tiktok,2808.160838
4548,3/30/21,linear_tv,12480.82816
4549,3/30/21,online_display,1355.124885
4550,3/30/21,online_video,0
4551,3/31/21,facebook_prospecting,20408.91838
4552,3/31/21,facebook_retargeting,8440.654151
4553,3/31/21,google_branded_search,593
4554,3/31/21,google_nonbranded_search,10147.81749
4555,3/31/21,pinterest,21559.48995
4556,3/31/21,twitter,5476.952554
4557,3/31/21,tiktok,2278.283828
4558,3/31/21,linear_tv,13503.31615
4559,3/31/21,online_display,1477.690133
4560,3/31/21,online_video,0
4561,4/1/21,facebook_prospecting,18349.24774
4562,4/1/21,facebook_retargeting,8412.728393
4563,4/1/21,google_branded_search,458
4564,4/1/21,google_nonbranded_search,12383.35668
4565,4/1/21,pinterest,25296.96724
4566,4/1/21,twitter,5905.915012
4567,4/1/21,tiktok,2566.616247
4568,4/1/21,linear_tv,14294.95285
4569,4/1/21,online_display,1283.480335
4570,4/1/21,online_video,0
4571,4/2/21,facebook_prospecting,19322.37531
4572,4/2/21,facebook_retargeting,7162.069362
4573,4/2/21,google_branded_search,437
4574,4/2/21,google_nonbranded_search,12439.76734
4575,4/2/21,pinterest,20810.30162
4576,4/2/21,twitter,5556.585571
4577,4/2/21,tiktok,2181.13509
4578,4/2/21,linear_tv,11618.09383
4579,4/2/21,online_display,1312.426205
4580,4/2/21,online_video,0
4581,4/3/21,facebook_prospecting,20174.71091
4582,4/3/21,facebook_retargeting,9271.675779
4583,4/3/21,google_branded_search,500
4584,4/3/21,google_nonbranded_search,10394.68927
4585,4/3/21,pinterest,24772.75698
4586,4/3/21,twitter,5659.315504
4587,4/3/21,tiktok,2780.53909
4588,4/3/21,linear_tv,11870.15393
4589,4/3/21,online_display,1424.368501
4590,4/3/21,online_video,0
4591,4/4/21,facebook_prospecting,21701.95183
4592,4/4/21,facebook_retargeting,7683.36346
4593,4/4/21,google_branded_search,519
4594,4/4/21,google_nonbranded_search,9249.589188
4595,4/4/21,pinterest,19804.29524
4596,4/4/21,twitter,5616.281275
4597,4/4/21,tiktok,2411.374594
4598,4/4/21,linear_tv,12969.00784
4599,4/4/21,online_display,1363.596004
4600,4/4/21,online_video,0
4601,4/5/21,facebook_prospecting,22379.84518
4602,4/5/21,facebook_retargeting,8841.504872
4603,4/5/21,google_branded_search,570
4604,4/5/21,google_nonbranded_search,11162.95479
4605,4/5/21,pinterest,20649.67775
4606,4/5/21,twitter,4887.653628
4607,4/5/21,tiktok,2690.541328
4608,4/5/21,linear_tv,10353.08121
4609,4/5/21,online_display,1275.941455
4610,4/5/21,online_video,0
4611,4/6/21,facebook_prospecting,19128.62433
4612,4/6/21,facebook_retargeting,6606.812515
4613,4/6/21,google_branded_search,422
4614,4/6/21,google_nonbranded_search,11369.48912
4615,4/6/21,pinterest,21000.57313
4616,4/6/21,twitter,4860.260564
4617,4/6/21,tiktok,2019.067775
4618,4/6/21,linear_tv,10476.83234
4619,4/6/21,online_display,1262.062731
4620,4/6/21,online_video,0
4621,4/7/21,facebook_prospecting,18468.80535
4622,4/7/21,facebook_retargeting,6871.973811
4623,4/7/21,google_branded_search,526
4624,4/7/21,google_nonbranded_search,10164.29498
4625,4/7/21,pinterest,24119.51193
4626,4/7/21,twitter,5449.505433
4627,4/7/21,tiktok,2124.178398
4628,4/7/21,linear_tv,11658.01244
4629,4/7/21,online_display,1043.249863
4630,4/7/21,online_video,0
4631,4/8/21,facebook_prospecting,17096.90597
4632,4/8/21,facebook_retargeting,8655.599605
4633,4/8/21,google_branded_search,596
4634,4/8/21,google_nonbranded_search,10832.50581
4635,4/8/21,pinterest,19973.12658
4636,4/8/21,twitter,4297.220164
4637,4/8/21,tiktok,2107.720847
4638,4/8/21,linear_tv,13572.6796
4639,4/8/21,online_display,1323.079549
4640,4/8/21,online_video,0
4641,4/9/21,facebook_prospecting,20890.89261
4642,4/9/21,facebook_retargeting,6961.08882
4643,4/9/21,google_branded_search,561
4644,4/9/21,google_nonbranded_search,9605.455758
4645,4/9/21,pinterest,18382.17021
4646,4/9/21,twitter,4368.90271
4647,4/9/21,tiktok,2071.319557
4648,4/9/21,linear_tv,11015.3811
4649,4/9/21,online_display,1378.410408
4650,4/9/21,online_video,0
4651,4/10/21,facebook_prospecting,22273.07077
4652,4/10/21,facebook_retargeting,6966.265508
4653,4/10/21,google_branded_search,575
4654,4/10/21,google_nonbranded_search,11251.98115
4655,4/10/21,pinterest,17846.35982
4656,4/10/21,twitter,4186.38277
4657,4/10/21,tiktok,2029.824233
4658,4/10/21,linear_tv,12643.58782
4659,4/10/21,online_display,1215.691564
4660,4/10/21,online_video,0
4661,4/11/21,facebook_prospecting,16837.34126
4662,4/11/21,facebook_retargeting,7695.822612
4663,4/11/21,google_branded_search,427
4664,4/11/21,google_nonbranded_search,9530.532461
4665,4/11/21,pinterest,19822.71719
4666,4/11/21,twitter,4605.644591
4667,4/11/21,tiktok,2163.54954
4668,4/11/21,linear_tv,11953.47881
4669,4/11/21,online_display,1327.146467
4670,4/11/21,online_video,0
4671,4/12/21,facebook_prospecting,21289.62368
4672,4/12/21,facebook_retargeting,8341.687225
4673,4/12/21,google_branded_search,558
4674,4/12/21,google_nonbranded_search,8568.519771
4675,4/12/21,pinterest,23050.17131
4676,4/12/21,twitter,4601.176225
4677,4/12/21,tiktok,2631.579713
4678,4/12/21,linear_tv,10137.02067
4679,4/12/21,online_display,1252.876769
4680,4/12/21,online_video,0
4681,4/13/21,facebook_prospecting,20846.50001
4682,4/13/21,facebook_retargeting,8680.269347
4683,4/13/21,google_branded_search,582
4684,4/13/21,google_nonbranded_search,9527.650732
4685,4/13/21,pinterest,22919.23817
4686,4/13/21,twitter,4920.1307
4687,4/13/21,tiktok,2521.843403
4688,4/13/21,linear_tv,10815.36137
4689,4/13/21,online_display,1343.901888
4690,4/13/21,online_video,0
4691,4/14/21,facebook_prospecting,19747.82926
4692,4/14/21,facebook_retargeting,7019.807331
4693,4/14/21,google_branded_search,526
4694,4/14/21,google_nonbranded_search,10506.6852
4695,4/14/21,pinterest,18045.67151
4696,4/14/21,twitter,5368.915422
4697,4/14/21,tiktok,2035.669128
4698,4/14/21,linear_tv,10207.30411
4699,4/14/21,online_display,1091.466998
4700,4/14/21,online_video,0
4701,4/15/21,facebook_prospecting,18738.73433
4702,4/15/21,facebook_retargeting,7661.635087
4703,4/15/21,google_branded_search,600
4704,4/15/21,google_nonbranded_search,9132.39641
4705,4/15/21,pinterest,22646.43148
4706,4/15/21,twitter,4844.59209
4707,4/15/21,tiktok,2060.980277
4708,4/15/21,linear_tv,11701.53931
4709,4/15/21,online_display,1212.76012
4710,4/15/21,online_video,0
4711,4/16/21,facebook_prospecting,20794.96878
4712,4/16/21,facebook_retargeting,6526.076896
4713,4/16/21,google_branded_search,444
4714,4/16/21,google_nonbranded_search,10771.62214
4715,4/16/21,pinterest,21119.82171
4716,4/16/21,twitter,4837.821241
4717,4/16/21,tiktok,1968.653263
4718,4/16/21,linear_tv,12119.58487
4719,4/16/21,online_display,969.0159808
4720,4/16/21,online_video,0
4721,4/17/21,facebook_prospecting,16452.96688
4722,4/17/21,facebook_retargeting,7291.100306
4723,4/17/21,google_branded_search,520
4724,4/17/21,google_nonbranded_search,9009.957584
4725,4/17/21,pinterest,19965.84893
4726,4/17/21,twitter,4269.272571
4727,4/17/21,tiktok,1918.324162
4728,4/17/21,linear_tv,11799.71296
4729,4/17/21,online_display,1131.499255
4730,4/17/21,online_video,0
4731,4/18/21,facebook_prospecting,21077.17122
4732,4/18/21,facebook_retargeting,8243.775039
4733,4/18/21,google_branded_search,495
4734,4/18/21,google_nonbranded_search,9310.328503
4735,4/18/21,pinterest,17782.05158
4736,4/18/21,twitter,5474.033284
4737,4/18/21,tiktok,2269.996322
4738,4/18/21,linear_tv,10666.37107
4739,4/18/21,online_display,982.0403245
4740,4/18/21,online_video,0
4741,4/19/21,facebook_prospecting,18257.60537
4742,4/19/21,facebook_retargeting,7021.152044
4743,4/19/21,google_branded_search,451
4744,4/19/21,google_nonbranded_search,9783.294975
4745,4/19/21,pinterest,20465.44066
4746,4/19/21,twitter,3862.601098
4747,4/19/21,tiktok,2199.578902
4748,4/19/21,linear_tv,10780.55783
4749,4/19/21,online_display,1004.534045
4750,4/19/21,online_video,18905.69802
4751,4/20/21,facebook_prospecting,21770.52149
4752,4/20/21,facebook_retargeting,8257.000567
4753,4/20/21,google_branded_search,504
4754,4/20/21,google_nonbranded_search,11162.73302
4755,4/20/21,pinterest,16185.46613
4756,4/20/21,twitter,4486.516439
4757,4/20/21,tiktok,2189.28572
4758,4/20/21,linear_tv,10487.82817
4759,4/20/21,online_display,1333.922046
4760,4/20/21,online_video,23082.31457
4761,4/21/21,facebook_prospecting,17874.43224
4762,4/21/21,facebook_retargeting,5881.032045
4763,4/21/21,google_branded_search,523
4764,4/21/21,google_nonbranded_search,8718.570294
4765,4/21/21,pinterest,21939.38716
4766,4/21/21,twitter,3799.437707
4767,4/21/21,tiktok,2294.852876
4768,4/21/21,linear_tv,10945.88702
4769,4/21/21,online_display,1090.293356
4770,4/21/21,online_video,16544.55844
4771,4/22/21,facebook_prospecting,15650.02926
4772,4/22/21,facebook_retargeting,7277.143776
4773,4/22/21,google_branded_search,448
4774,4/22/21,google_nonbranded_search,10219.3659
4775,4/22/21,pinterest,18786.13188
4776,4/22/21,twitter,4568.523581
4777,4/22/21,tiktok,1864.63889
4778,4/22/21,linear_tv,11347.57405
4779,4/22/21,online_display,963.7232173
4780,4/22/21,online_video,18049.92538
4781,4/23/21,facebook_prospecting,16259.40318
4782,4/23/21,facebook_retargeting,6012.261781
4783,4/23/21,google_branded_search,472
4784,4/23/21,google_nonbranded_search,9767.245369
4785,4/23/21,pinterest,21495.09155
4786,4/23/21,twitter,4579.557214
4787,4/23/21,tiktok,2321.329436
4788,4/23/21,linear_tv,12382.02045
4789,4/23/21,online_display,1188.631182
4790,4/23/21,online_video,18780.86308
4791,4/24/21,facebook_prospecting,18791.03902
4792,4/24/21,facebook_retargeting,7050.816921
4793,4/24/21,google_branded_search,552
4794,4/24/21,google_nonbranded_search,8674.134185
4795,4/24/21,pinterest,20570.9197
4796,4/24/21,twitter,4278.395082
4797,4/24/21,tiktok,1699.142692
4798,4/24/21,linear_tv,12216.32744
4799,4/24/21,online_display,1195.018313
4800,4/24/21,online_video,21161.53747
4801,4/25/21,facebook_prospecting,19860.25962
4802,4/25/21,facebook_retargeting,7449.58926
4803,4/25/21,google_branded_search,579
4804,4/25/21,google_nonbranded_search,10521.22445
4805,4/25/21,pinterest,19576.88711
4806,4/25/21,twitter,3859.359399
4807,4/25/21,tiktok,1780.906312
4808,4/25/21,linear_tv,10479.06482
4809,4/25/21,online_display,931.7363862
4810,4/25/21,online_video,18103.36484
4811,4/26/21,facebook_prospecting,20252.99424
4812,4/26/21,facebook_retargeting,6727.627479
4813,4/26/21,google_branded_search,450
4814,4/26/21,google_nonbranded_search,9644.958994
4815,4/26/21,pinterest,21271.11585
4816,4/26/21,twitter,4752.200182
4817,4/26/21,tiktok,1800.148168
4818,4/26/21,linear_tv,10827.05683
4819,4/26/21,online_display,1005.178673
4820,4/26/21,online_video,21703.24832
4821,4/27/21,facebook_prospecting,14521.50491
4822,4/27/21,facebook_retargeting,7876.326916
4823,4/27/21,google_branded_search,451
4824,4/27/21,google_nonbranded_search,7408.799534
4825,4/27/21,pinterest,20708.48842
4826,4/27/21,twitter,4852.229875
4827,4/27/21,tiktok,2044.084564
4828,4/27/21,linear_tv,11749.17992
4829,4/27/21,online_display,987.9309396
4830,4/27/21,online_video,16347.76212
4831,4/28/21,facebook_prospecting,20421.61473
4832,4/28/21,facebook_retargeting,7678.611536
4833,4/28/21,google_branded_search,485
4834,4/28/21,google_nonbranded_search,9737.03776
4835,4/28/21,pinterest,21105.04256
4836,4/28/21,twitter,4613.18827
4837,4/28/21,tiktok,2012.418189
4838,4/28/21,linear_tv,11432.22494
4839,4/28/21,online_display,870.5931194
4840,4/28/21,online_video,17067.36718
4841,4/29/21,facebook_prospecting,17558.44004
4842,4/29/21,facebook_retargeting,5293.91288
4843,4/29/21,google_branded_search,589
4844,4/29/21,google_nonbranded_search,8442.259898
4845,4/29/21,pinterest,19494.95748
4846,4/29/21,twitter,4961.354962
4847,4/29/21,tiktok,2368.278885
4848,4/29/21,linear_tv,9616.87506
4849,4/29/21,online_display,1117.233842
4850,4/29/21,online_video,21516.29381
4851,4/30/21,facebook_prospecting,17147.43085
4852,4/30/21,facebook_retargeting,6908.211023
4853,4/30/21,google_branded_search,407
4854,4/30/21,google_nonbranded_search,7479.194583
4855,4/30/21,pinterest,15843.32887
4856,4/30/21,twitter,3763.815378
4857,4/30/21,tiktok,2021.740381
4858,4/30/21,linear_tv,8820.686409
4859,4/30/21,online_display,888.1921267
4860,4/30/21,online_video,15365.91323
4861,5/1/21,facebook_prospecting,18778.35374
4862,5/1/21,facebook_retargeting,7012.667948
4863,5/1/21,google_branded_search,481
4864,5/1/21,google_nonbranded_search,9831.49565
4865,5/1/21,pinterest,15929.52977
4866,5/1/21,twitter,4012.266059
4867,5/1/21,tiktok,1750.05494
4868,5/1/21,linear_tv,9801.248004
4869,5/1/21,online_display,1104.129875
4870,5/1/21,online_video,20259.09105
4871,5/2/21,facebook_prospecting,13547.10592
4872,5/2/21,facebook_retargeting,7109.53796
4873,5/2/21,google_branded_search,474
4874,5/2/21,google_nonbranded_search,10605.43322
4875,5/2/21,pinterest,19711.05728
4876,5/2/21,twitter,4301.928073
4877,5/2/21,tiktok,2243.396435
4878,5/2/21,linear_tv,8399.213014
4879,5/2/21,online_display,868.6104249
4880,5/2/21,online_video,18653.99944
4881,5/3/21,facebook_prospecting,15199.59126
4882,5/3/21,facebook_retargeting,7583.5152
4883,5/3/21,google_branded_search,445
4884,5/3/21,google_nonbranded_search,7297.459375
4885,5/3/21,pinterest,19408.93644
4886,5/3/21,twitter,4165.786444
4887,5/3/21,tiktok,2043.079889
4888,5/3/21,linear_tv,11451.76238
4889,5/3/21,online_display,1144.857417
4890,5/3/21,online_video,17099.57404
4891,5/4/21,facebook_prospecting,19540.2017
4892,5/4/21,facebook_retargeting,6547.465973
4893,5/4/21,google_branded_search,411
4894,5/4/21,google_nonbranded_search,10493.56146
4895,5/4/21,pinterest,20382.454
4896,5/4/21,twitter,4764.712519
4897,5/4/21,tiktok,2024.082709
4898,5/4/21,linear_tv,11872.34736
4899,5/4/21,online_display,868.0302946
4900,5/4/21,online_video,15966.45281
4901,5/5/21,facebook_prospecting,19929.04335
4902,5/5/21,facebook_retargeting,7780.236219
4903,5/5/21,google_branded_search,564
4904,5/5/21,google_nonbranded_search,8618.79729
4905,5/5/21,pinterest,16929.63931
4906,5/5/21,twitter,4107.90149
4907,5/5/21,tiktok,1941.597712
4908,5/5/21,linear_tv,10097.48701
4909,5/5/21,online_display,903.1311195
4910,5/5/21,online_video,20170.48059
4911,5/6/21,facebook_prospecting,17556.97919
4912,5/6/21,facebook_retargeting,6487.554951
4913,5/6/21,google_branded_search,526
4914,5/6/21,google_nonbranded_search,10174.25081
4915,5/6/21,pinterest,15100.93873
4916,5/6/21,twitter,4498.839955
4917,5/6/21,tiktok,1862.959232
4918,5/6/21,linear_tv,8413.24893
4919,5/6/21,online_display,959.9794309
4920,5/6/21,online_video,20387.20202
4921,5/7/21,facebook_prospecting,19503.88038
4922,5/7/21,facebook_retargeting,6548.709439
4923,5/7/21,google_branded_search,405
4924,5/7/21,google_nonbranded_search,8233.216375
4925,5/7/21,pinterest,19692.511
4926,5/7/21,twitter,3549.038383
4927,5/7/21,tiktok,1987.085439
4928,5/7/21,linear_tv,11675.08116
4929,5/7/21,online_display,938.3461872
4930,5/7/21,online_video,15601.07048
4931,5/8/21,facebook_prospecting,16675.94021
4932,5/8/21,facebook_retargeting,6961.370144
4933,5/8/21,google_branded_search,599
4934,5/8/21,google_nonbranded_search,10440.0591
4935,5/8/21,pinterest,17192.54709
4936,5/8/21,twitter,4446.254717
4937,5/8/21,tiktok,2273.647207
4938,5/8/21,linear_tv,10774.63504
4939,5/8/21,online_display,885.7717785
4940,5/8/21,online_video,15458.21399
4941,5/9/21,facebook_prospecting,14382.57425
4942,5/9/21,facebook_retargeting,7314.210986
4943,5/9/21,google_branded_search,522
4944,5/9/21,google_nonbranded_search,10335.65567
4945,5/9/21,pinterest,19242.20364
4946,5/9/21,twitter,4705.123051
4947,5/9/21,tiktok,1913.369346
4948,5/9/21,linear_tv,10073.55613
4949,5/9/21,online_display,1115.339265
4950,5/9/21,online_video,19603.82775
4951,5/10/21,facebook_prospecting,19160.39705
4952,5/10/21,facebook_retargeting,5879.923265
4953,5/10/21,google_branded_search,478
4954,5/10/21,google_nonbranded_search,8339.228284
4955,5/10/21,pinterest,14181.90451
4956,5/10/21,twitter,4229.79548
4957,5/10/21,tiktok,2283.858092
4958,5/10/21,linear_tv,11850.77255
4959,5/10/21,online_display,1084.840518
4960,5/10/21,online_video,17021.18071
4961,5/11/21,facebook_prospecting,15420.96744
4962,5/11/21,facebook_retargeting,5219.159056
4963,5/11/21,google_branded_search,512
4964,5/11/21,google_nonbranded_search,9676.758626
4965,5/11/21,pinterest,20255.05782
4966,5/11/21,twitter,4199.370138
4967,5/11/21,tiktok,1582.477907
4968,5/11/21,linear_tv,8643.323403
4969,5/11/21,online_display,1120.653968
4970,5/11/21,online_video,21028.49752
